tpm_convergence,sync_rate,match_probability,round_count,carrier_latency,packet_loss,throughput,jitter,share_reconstruction_failures,flow_stats,label,label_name
0.966879,0.703359,1.000000,0.603620,12.101377,0.000000,166.255207,1.351490,0.000000,14.340659,0,Normal
0.903903,0.578098,0.910938,0.807100,10.157087,0.018167,226.138843,1.346510,0.000000,14.395098,1,GeometricAttack
0.937880,0.696509,0.851957,0.482972,11.753014,0.003915,180.407164,1.515989,0.000000,12.744707,1,GeometricAttack
0.983387,0.668197,1.000000,0.485793,11.261854,0.007475,115.484049,1.372579,0.000000,33.094034,3,TrafficAnomaly
0.956909,0.722083,1.000000,0.305608,30.992159,0.057666,66.107505,3.880257,4.000000,5.063696,4,CarrierDisruption
0.960595,0.706554,1.000000,0.412024,27.517287,0.021723,78.917188,8.107021,2.000000,7.744582,4,CarrierDisruption
0.908515,0.645228,0.858250,0.413657,11.103562,0.000000,125.890244,1.479739,-0.000000,16.376264,2,MajorityAttack
1.000000,0.698406,0.897236,0.485965,11.548306,0.000000,168.442401,1.517241,1.000000,12.112764,1,GeometricAttack
0.967284,0.523420,0.841879,1.052688,32.794252,0.108854,62.584060,2.263402,3.000000,25.105303,5,MultiStageAttack
0.979946,0.624413,0.872478,1.035006,9.985983,0.000000,220.603509,1.112967,-0.000000,14.225758,1,GeometricAttack
1.000000,0.672905,0.988534,0.464372,9.784099,0.000000,154.241986,1.184425,0.000000,10.337989,0,Normal
0.966615,0.582927,1.000000,0.475286,9.821443,0.020312,102.779923,2.318061,2.000000,34.192373,3,TrafficAnomaly
0.971979,0.606408,0.949068,0.365042,29.765411,0.091383,77.789711,4.860800,4.000000,9.842790,4,CarrierDisruption
0.973707,0.787468,1.000000,0.431465,34.542587,0.119967,67.199645,0.830960,5.000000,7.790039,4,CarrierDisruption
0.938892,0.654066,1.000000,0.274563,9.569995,0.045002,118.910521,2.304337,0.000000,35.466718,3,TrafficAnomaly
0.994029,0.669479,0.993226,0.399940,7.259167,0.000000,205.639161,1.460664,0.000000,16.992775,1,GeometricAttack
0.974796,0.719141,1.000000,0.429970,36.744744,0.051679,82.943144,4.188556,4.000000,13.435443,4,CarrierDisruption
0.980783,0.745864,0.923873,0.430574,13.536979,0.029997,160.333632,0.744961,0.000000,18.196993,1,GeometricAttack
0.910534,0.627499,0.894101,0.488908,32.457369,0.000000,73.589643,5.257314,1.000000,32.016183,5,MultiStageAttack
0.979275,0.702139,0.997229,0.492641,29.604824,0.185167,67.096261,5.895430,7.000000,10.009270,4,CarrierDisruption
0.960665,0.734698,0.981803,0.629334,11.549898,0.039202,157.683419,2.421623,3.000000,21.590324,3,TrafficAnomaly
0.922819,0.591131,0.968618,1.105088,9.114791,0.000000,194.199268,0.982716,-0.000000,13.893031,1,GeometricAttack
1.000000,0.724909,0.988888,0.613685,12.709785,0.000030,128.441124,3.026940,2.000000,32.079797,3,TrafficAnomaly
0.997188,0.575096,0.846568,0.805780,13.816900,0.001034,172.097850,1.479837,0.000000,19.559083,2,MajorityAttack
1.000000,0.629431,1.000000,0.602567,10.925178,0.000977,140.870692,1.864795,0.000000,31.430946,3,TrafficAnomaly
1.000000,0.742334,1.000000,0.438962,13.176041,0.011842,180.836381,0.792437,1.000000,11.169323,0,Normal
0.975511,0.679592,0.872536,0.600063,9.352114,0.017729,191.841758,1.178182,0.000000,17.963191,1,GeometricAttack
1.000000,0.698081,0.983712,0.481377,10.799400,0.074029,141.545371,1.742581,1.000000,8.317962,0,Normal
0.996299,0.663770,1.000000,0.327933,10.068434,0.041725,130.574162,1.738360,1.000000,24.204118,3,TrafficAnomaly
0.932775,0.696616,0.797376,0.576709,12.099436,0.010188,192.747744,1.742583,-0.000000,19.297277,2,MajorityAttack
1.000000,0.739424,0.979812,0.483764,12.135827,0.001222,122.469266,2.296083,-0.000000,19.119674,3,TrafficAnomaly
0.923542,0.621487,0.912438,0.596522,8.290871,0.000000,179.734401,0.829685,1.000000,19.003106,4,CarrierDisruption
0.941003,0.631332,0.964422,0.603308,11.401315,0.000000,108.652215,1.200758,0.000000,30.995359,3,TrafficAnomaly
0.989553,0.580799,1.000000,0.885864,31.643889,0.054771,81.301767,5.707711,4.000000,10.506376,4,CarrierDisruption
1.000000,0.671332,1.000000,0.365051,9.932025,0.080243,173.930007,1.198077,2.000000,9.850277,0,Normal
0.963478,0.780848,1.000000,0.495757,7.603191,0.077696,140.578940,2.243808,2.000000,47.520191,3,TrafficAnomaly
0.911696,0.669022,0.921914,0.662269,12.944900,0.000000,145.979151,1.156909,0.000000,21.465520,2,MajorityAttack
0.993544,0.591472,0.892498,1.184587,31.406785,0.064351,61.232802,6.926450,3.000000,22.469667,5,MultiStageAttack
0.900515,0.703653,1.000000,0.579087,24.319009,0.057805,46.656448,4.828858,4.000000,10.782218,4,CarrierDisruption
0.967518,0.625080,0.909019,0.360262,11.794762,0.000000,215.793122,1.346205,1.000000,12.932560,1,GeometricAttack
1.000000,0.685747,1.000000,0.604749,35.729345,0.082626,62.519255,5.659125,2.000000,7.163624,4,CarrierDisruption
0.967316,0.693833,0.990544,0.573747,10.641673,0.027888,252.532461,0.973767,0.000000,7.755067,0,Normal
1.000000,0.699334,1.000000,0.476886,12.732255,0.003620,175.287658,1.530098,0.000000,12.722683,1,GeometricAttack
0.969008,0.672857,0.912366,0.417768,8.854478,0.000000,182.396541,0.830594,2.000000,11.431037,1,GeometricAttack
0.980699,0.641521,0.862217,0.681350,9.713153,0.000986,207.841007,1.748338,-0.000000,20.358312,2,MajorityAttack
1.000000,0.574939,0.938574,0.857236,10.323647,0.023835,132.670241,0.938913,0.000000,9.788448,0,Normal
1.000000,0.713866,1.000000,0.695267,11.771601,0.017715,205.896834,1.093830,-0.000000,7.384193,0,Normal
0.944222,0.721009,1.000000,0.331432,34.982020,0.022212,75.973122,6.292251,3.000000,7.327798,4,CarrierDisruption
0.964161,0.583880,0.889427,0.516526,25.431605,0.052799,72.714390,8.132965,3.000000,20.291996,5,MultiStageAttack
0.986159,0.641528,1.000000,0.297908,41.482617,0.184472,72.035413,6.461079,6.000000,8.585405,4,CarrierDisruption
0.974900,0.694767,0.978769,0.362498,10.824871,0.012991,219.151368,1.141136,0.000000,7.853502,0,Normal
0.986026,0.682692,1.000000,0.443293,46.725753,0.144165,74.471030,6.120358,4.000000,8.095845,4,CarrierDisruption
0.946685,0.666782,0.949974,0.679073,13.784018,0.019699,230.660099,1.196907,0.000000,8.676989,1,GeometricAttack
0.954131,0.602316,0.905736,0.624654,9.359327,0.003810,183.139875,0.953117,-0.000000,15.054744,2,MajorityAttack
1.000000,0.742575,0.976354,0.443996,12.398318,0.003825,126.826624,1.626691,1.000000,42.170797,3,TrafficAnomaly
0.864719,0.668475,0.815546,0.636453,27.809399,0.067950,78.972598,6.864995,2.000000,28.068198,5,MultiStageAttack
0.982146,0.643422,0.766528,0.807176,9.290659,0.016478,210.269066,1.184931,-0.000000,20.112895,2,MajorityAttack
0.956031,0.759735,1.000000,0.283279,11.073472,0.023880,137.281041,3.727816,0.000000,33.127682,3,TrafficAnomaly
0.995776,0.579307,0.805182,0.781737,32.321089,0.104700,68.277233,5.903782,3.000000,35.575807,5,MultiStageAttack
0.961508,0.647735,0.950097,0.463630,12.952047,0.002489,224.253304,1.163888,-0.000000,26.666123,2,MajorityAttack
1.000000,0.690609,0.970962,0.349121,32.329943,0.045337,77.683241,5.839756,2.000000,11.100086,4,CarrierDisruption
1.000000,0.720068,1.000000,0.542585,11.260707,0.012382,133.422386,0.995452,0.000000,18.868322,3,TrafficAnomaly
0.927611,0.668741,0.827498,0.579943,26.520568,0.034672,70.969418,3.781704,1.000000,23.780490,5,MultiStageAttack
0.978083,0.691969,0.991362,0.407834,9.945415,0.000000,178.178219,0.993730,-0.000000,11.069688,0,Normal
1.000000,0.606611,1.000000,0.754801,11.187851,0.048553,123.882380,1.460509,2.000000,28.244937,3,TrafficAnomaly
0.997311,0.589682,0.951606,0.648468,12.226578,0.002516,142.037386,1.447432,1.000000,25.178299,3,TrafficAnomaly
0.964000,0.587659,0.955942,0.607123,10.151319,0.007513,136.969615,2.522665,1.000000,46.235705,3,TrafficAnomaly
1.000000,0.572279,1.000000,0.967693,12.601822,0.000000,183.377348,1.131585,0.000000,10.294955,0,Normal
0.963848,0.695529,0.879473,0.616718,9.693381,0.048880,169.644420,1.269493,2.000000,14.917833,2,MajorityAttack
0.973178,0.681282,0.939802,0.498918,8.139772,0.010780,174.537427,1.283990,0.000000,15.734776,1,GeometricAttack
0.922382,0.661632,0.797635,0.627281,41.312312,0.061895,79.522699,2.617651,4.000000,31.588611,5,MultiStageAttack
0.937845,0.587273,0.911356,0.698341,33.998920,0.065090,69.900740,3.979578,2.000000,25.914969,5,MultiStageAttack
0.973626,0.709697,0.880277,0.978523,10.205111,0.018976,173.037694,1.515251,-0.000000,23.928224,2,MajorityAttack
0.911781,0.713786,0.975174,0.345485,10.198824,0.000000,170.114671,1.090305,-0.000000,12.719670,0,Normal
0.944900,0.707816,0.990904,0.737322,27.248288,0.144698,64.060199,1.940081,5.000000,6.937135,4,CarrierDisruption
0.986263,0.649768,0.991678,0.412920,11.187055,0.023206,127.291811,2.024209,-0.000000,23.964714,3,TrafficAnomaly
0.986581,0.573198,0.829825,0.421313,14.186173,0.000000,190.675363,1.311697,0.000000,11.017777,2,MajorityAttack
0.964166,0.621019,0.977487,0.370306,12.933151,0.046351,186.802671,1.326845,1.000000,12.467609,1,GeometricAttack
1.000000,0.724731,0.924127,0.539800,12.687060,0.034674,197.111069,1.773849,1.000000,7.089200,0,Normal
0.900346,0.536997,0.904604,0.761428,33.587822,0.098568,63.664042,4.297208,3.000000,29.633523,5,MultiStageAttack
0.920532,0.663586,0.812269,0.626435,12.138172,0.000000,228.416385,1.031022,-0.000000,15.424727,2,MajorityAttack
1.000000,0.719457,1.000000,0.542591,10.695923,0.008841,97.320244,1.854979,-0.000000,33.891158,3,TrafficAnomaly
1.000000,0.699692,1.000000,0.411216,31.563640,0.136161,74.804919,3.673200,4.000000,10.739623,4,CarrierDisruption
1.000000,0.695079,0.937217,0.309086,11.747731,0.024557,210.953448,2.023695,1.000000,10.099690,5,MultiStageAttack
1.000000,0.657106,0.943481,0.428701,14.979645,0.009571,205.997681,1.309755,0.000000,14.791591,1,GeometricAttack
1.000000,0.691697,1.000000,0.604398,11.163650,0.008139,147.054174,1.285424,0.000000,33.152666,3,TrafficAnomaly
1.000000,0.698702,0.995014,0.322685,12.304459,0.000000,139.121448,2.750260,0.000000,31.479160,3,TrafficAnomaly
1.000000,0.717136,0.976771,0.436798,33.244756,0.174581,66.570514,8.650071,6.000000,11.718553,4,CarrierDisruption
0.946480,0.687067,0.885261,0.410040,11.179632,0.000000,166.152519,1.770698,0.000000,19.589249,3,TrafficAnomaly
1.000000,0.760473,1.000000,0.538788,12.410753,0.018140,154.317075,1.363908,2.000000,14.079606,0,Normal
0.927974,0.559374,0.934319,1.005096,11.823477,0.040821,156.821751,1.945718,1.000000,15.276531,1,GeometricAttack
1.000000,0.738029,1.000000,0.509236,12.395979,0.055634,182.032604,1.019448,3.000000,10.132364,0,Normal
0.986803,0.677743,1.000000,0.328671,33.293205,0.227939,58.217783,5.139665,7.000000,11.124769,4,CarrierDisruption
0.999434,0.560531,0.934112,0.714059,27.576824,0.151446,74.458731,2.241351,5.000000,7.705470,4,CarrierDisruption
1.000000,0.770088,0.965329,0.301287,32.391439,0.048077,90.922957,5.287620,4.000000,8.645789,4,CarrierDisruption
1.000000,0.652049,0.902245,0.489720,10.682758,0.004145,228.671434,1.643325,1.000000,11.927145,1,GeometricAttack
0.942731,0.568800,0.804462,0.713970,10.727399,0.059273,172.198496,1.424774,2.000000,13.846814,2,MajorityAttack
0.936594,0.676912,0.947537,0.475155,14.073746,0.040403,179.555565,1.468986,1.000000,16.249154,1,GeometricAttack
0.904565,0.710264,0.872913,0.504281,11.003196,0.004868,187.996893,1.111831,0.000000,18.837426,2,MajorityAttack
0.933356,0.714120,0.886774,0.786641,11.106787,0.077709,199.754927,1.110322,3.000000,19.852269,2,MajorityAttack
0.886646,0.637511,0.830495,0.396079,9.800159,0.019591,186.801323,1.983361,0.000000,19.709643,2,MajorityAttack
1.000000,0.613517,0.980761,1.029247,11.296225,0.000000,224.610724,0.875182,-0.000000,10.079005,0,Normal
0.966408,0.695345,0.852083,0.685165,31.795897,0.138259,48.618807,6.421081,4.000000,22.070518,5,MultiStageAttack
0.921839,0.733726,0.845945,0.549663,23.375935,0.049455,89.394463,4.423932,4.000000,25.157558,5,MultiStageAttack
0.960712,0.595676,0.870721,0.736242,28.175501,0.097814,62.032399,3.671299,7.000000,33.589916,5,MultiStageAttack
1.000000,0.703793,1.000000,0.618805,12.953147,0.000000,103.307533,0.892127,0.000000,32.401757,3,TrafficAnomaly
1.000000,0.576098,1.000000,0.695877,10.825435,0.000000,168.654867,0.969262,-0.000000,6.998847,0,Normal
0.977210,0.743017,1.000000,0.391959,12.081245,0.000932,178.711343,0.397400,1.000000,9.692838,0,Normal
0.950790,0.607718,0.865011,0.567886,21.903334,0.100606,80.793397,4.796083,4.000000,23.322761,5,MultiStageAttack
1.000000,0.660557,0.984883,0.335747,26.666846,0.024011,87.677672,3.798378,2.000000,12.080613,4,CarrierDisruption
1.000000,0.603072,0.986295,0.349418,11.679564,0.030314,123.139799,1.074490,2.000000,28.552639,3,TrafficAnomaly
0.843182,0.649815,0.838707,0.433129,12.190651,0.073009,163.984280,0.870233,2.000000,14.441064,2,MajorityAttack
0.996053,0.674168,1.000000,0.309013,8.517291,0.009800,133.519341,2.350895,0.000000,35.095710,4,CarrierDisruption
0.956067,0.659505,0.989397,0.613966,11.440832,0.030764,185.515710,0.957577,1.000000,12.314968,0,Normal
0.961224,0.627249,0.846564,0.655087,13.008061,0.020719,187.082874,1.524187,0.000000,21.121730,2,MajorityAttack
0.918986,0.642199,0.911868,0.612936,30.109177,0.081878,79.540555,8.565019,5.000000,23.715255,5,MultiStageAttack
0.991611,0.721445,0.973759,0.533852,35.692958,0.097160,62.705760,5.666505,5.000000,9.977777,4,CarrierDisruption
0.914221,0.567082,0.878098,0.387787,9.817104,0.008580,181.091112,2.133789,1.000000,21.095524,2,MajorityAttack
0.961878,0.760705,0.985865,0.557347,33.697712,0.056565,59.316030,4.239481,2.000000,10.264954,4,CarrierDisruption
0.952552,0.688552,0.867125,0.539216,9.534642,0.032752,181.418263,0.572643,0.000000,11.973720,1,GeometricAttack
0.924490,0.795118,0.948401,0.469069,12.829188,0.000000,187.405241,1.871629,0.000000,7.915855,0,Normal
1.000000,0.743588,1.000000,0.354288,9.737963,0.000000,119.742036,1.940749,-0.000000,32.246148,3,TrafficAnomaly
0.916793,0.713448,0.855022,0.521402,9.669838,0.016405,203.254166,0.755095,1.000000,21.773240,2,MajorityAttack
1.000000,0.582947,0.844342,0.404327,8.176472,0.025316,178.305460,1.437063,2.000000,14.511825,1,GeometricAttack
0.970440,0.664574,1.000000,0.328763,10.725787,0.023726,189.039176,1.634311,0.000000,7.786556,0,Normal
1.000000,0.704687,1.000000,0.551627,9.551956,0.060978,140.186220,1.301795,3.000000,23.356648,3,TrafficAnomaly
1.000000,0.629375,0.937342,0.324295,10.991104,0.000000,201.080976,0.937412,1.000000,10.664869,0,Normal
0.961628,0.636445,0.908241,0.419299,9.099029,0.000000,201.780535,1.288050,0.000000,15.242405,2,MajorityAttack
0.977328,0.586553,0.911560,1.172990,12.536747,0.076571,156.695699,1.216340,2.000000,14.790823,1,GeometricAttack
1.000000,0.719734,1.000000,0.440480,11.127149,0.034955,97.756894,1.882603,1.000000,33.071068,3,TrafficAnomaly
0.980481,0.708143,0.972993,0.680493,9.937113,0.013623,123.306099,1.933893,0.000000,24.989136,3,TrafficAnomaly
0.977792,0.630259,0.981072,0.761179,14.593009,0.030007,168.539285,1.816210,0.000000,28.649004,3,TrafficAnomaly
0.994044,0.661081,1.000000,0.617456,13.453735,0.023523,164.408267,1.957379,1.000000,7.960807,0,Normal
1.000000,0.710642,1.000000,0.649248,11.446603,0.051801,184.097464,1.286185,1.000000,7.769496,0,Normal
0.978888,0.691215,0.841939,0.633403,9.203240,0.031301,151.747685,1.450307,1.000000,21.596880,2,MajorityAttack
0.981094,0.597822,0.904513,0.517974,11.091049,0.000000,175.174656,0.791031,0.000000,16.868963,2,MajorityAttack
1.000000,0.652343,0.974125,0.360672,9.968033,0.005198,213.159406,1.653783,-0.000000,11.875768,0,Normal
1.000000,0.663734,0.939146,0.583059,14.331719,0.064336,125.297258,2.633738,2.000000,27.984607,3,TrafficAnomaly
1.000000,0.709175,0.986993,0.386839,23.953961,0.037645,71.508087,6.661790,2.000000,5.871273,4,CarrierDisruption
0.960167,0.677731,1.000000,0.606313,11.142797,0.039475,124.364772,4.560546,1.000000,28.598577,3,TrafficAnomaly
0.988147,0.727788,0.964993,0.433624,30.912495,0.116789,59.226396,5.945147,4.000000,10.044810,4,CarrierDisruption
0.977207,0.657716,1.000000,0.486995,11.538510,0.072821,179.164479,2.269233,2.000000,9.943969,0,Normal
0.991300,0.620531,0.946129,0.869022,11.222493,0.002104,211.125485,0.820358,1.000000,13.458969,1,GeometricAttack
0.864942,0.692389,0.750495,0.492922,27.716980,0.062534,84.653782,6.033975,4.000000,26.663928,5,MultiStageAttack
1.000000,0.652372,0.871319,0.669488,26.934668,0.089402,68.150029,5.625111,4.000000,19.835496,5,MultiStageAttack
1.000000,0.687021,1.000000,0.456345,24.965638,0.037904,78.739752,6.125389,2.000000,9.826203,4,CarrierDisruption
0.997273,0.699587,0.960703,0.639336,9.757410,0.002389,163.436655,1.453636,0.000000,7.100354,0,Normal
1.000000,0.671451,1.000000,0.610733,9.405018,0.014501,113.442336,0.273412,1.000000,42.531457,3,TrafficAnomaly
0.991567,0.538557,0.907193,1.105333,41.374521,0.059368,54.311270,5.587576,4.000000,25.329015,5,MultiStageAttack
0.986629,0.706034,0.955940,0.660258,11.039010,0.007698,214.198272,0.972730,-0.000000,12.697279,1,GeometricAttack
0.934123,0.682178,0.868358,0.516480,13.957000,0.000000,165.689989,0.831985,1.000000,20.342232,2,MajorityAttack
0.967242,0.664628,0.870368,0.807494,11.687883,0.000000,197.768572,2.653928,-0.000000,17.770878,1,GeometricAttack
0.985089,0.645816,1.000000,0.549522,9.050084,0.000000,178.360189,1.810677,-0.000000,8.746004,0,Normal
1.000000,0.698310,0.944341,0.405089,11.740330,0.000000,208.090951,0.763336,1.000000,12.912501,0,Normal
1.000000,0.629089,1.000000,0.639940,13.580729,0.000000,175.992177,1.312228,2.000000,7.488415,0,Normal
0.967645,0.749495,0.997029,0.417254,7.976854,0.002939,146.800911,0.455188,0.000000,8.784171,0,Normal
1.000000,0.758010,1.000000,0.451418,26.808083,0.179170,59.739726,6.398074,5.000000,8.884189,4,CarrierDisruption
1.000000,0.650387,0.959567,0.614874,11.608016,0.009885,150.744765,1.560783,0.000000,10.247554,1,GeometricAttack
1.000000,0.709554,0.911272,0.718376,10.769497,0.058435,221.021887,0.984685,2.000000,13.343553,1,GeometricAttack
1.000000,0.593052,0.983062,0.797328,10.392964,0.027924,187.306940,1.575468,1.000000,9.962894,0,Normal
0.964285,0.553919,0.866052,1.434191,41.181142,0.068597,54.968869,6.420601,4.000000,32.027167,5,MultiStageAttack
0.962582,0.661171,0.906053,0.498753,9.759492,0.000000,197.652981,1.343141,0.000000,12.630073,1,GeometricAttack
1.000000,0.727677,0.996208,0.345566,10.172279,0.000148,121.363073,1.570871,0.000000,41.320249,3,TrafficAnomaly
0.936277,0.621515,0.864953,0.431419,24.517993,0.169407,63.186676,4.735058,6.000000,24.626999,5,MultiStageAttack
0.959958,0.619310,0.791833,0.543364,10.110006,0.000940,167.635599,1.467084,0.000000,15.683173,2,MajorityAttack
0.949446,0.677338,0.936156,0.566188,13.785412,0.049171,147.108104,1.583593,2.000000,14.397921,1,GeometricAttack
0.963929,0.702097,0.860439,0.502496,12.375453,0.008483,237.047271,1.791163,0.000000,11.750578,2,MajorityAttack
0.980969,0.729611,1.000000,0.476616,11.693147,0.074853,111.784631,1.339200,1.000000,33.464261,3,TrafficAnomaly
0.986747,0.710073,0.918037,0.319625,11.668099,0.022782,121.503582,2.049382,1.000000,34.717405,3,TrafficAnomaly
0.983617,0.706655,1.000000,0.377390,15.656057,0.002939,141.572120,1.763284,1.000000,31.160866,3,TrafficAnomaly
0.959760,0.663124,1.000000,0.326873,10.993770,0.061338,158.943185,0.878656,2.000000,8.445136,0,Normal
0.961111,0.639696,0.844948,0.393544,30.766366,0.147703,62.265170,4.759762,4.000000,35.576095,5,MultiStageAttack
1.000000,0.696318,0.957651,0.638785,8.062582,0.019510,196.535995,0.939545,1.000000,11.028996,0,Normal
1.000000,0.718299,0.962739,0.521444,9.405063,0.000000,134.785675,2.141079,0.000000,22.945556,3,TrafficAnomaly
0.980709,0.720824,0.922655,0.436953,13.750242,0.061074,165.263441,0.761299,3.000000,12.411220,1,GeometricAttack
0.974656,0.696316,1.000000,0.587950,26.396319,0.175351,61.012549,4.568223,4.000000,10.805038,4,CarrierDisruption
1.000000,0.659779,1.000000,0.541899,46.991394,0.108478,58.516245,3.265825,5.000000,11.503778,4,CarrierDisruption
0.936918,0.630986,0.810219,0.731690,9.984520,0.000000,179.300343,1.308420,1.000000,22.037701,2,MajorityAttack
1.000000,0.785378,0.965741,0.420899,13.213387,0.017029,100.922692,2.929744,0.000000,28.001208,3,TrafficAnomaly
0.945768,0.660733,0.995279,0.456726,29.135957,0.042962,76.057869,6.006109,3.000000,13.716142,4,CarrierDisruption
0.956548,0.716608,0.877198,0.554761,14.692597,0.002001,205.456160,1.607113,0.000000,17.806065,2,MajorityAttack
0.945777,0.606983,0.838317,0.514731,12.867327,0.000000,189.875987,1.237224,0.000000,13.052516,2,MajorityAttack
1.000000,0.734129,0.914220,0.489949,8.880564,0.000000,179.366009,1.204380,0.000000,12.238418,1,GeometricAttack
0.935291,0.552396,0.808383,1.218835,39.745174,0.068326,72.047322,7.115136,3.000000,20.268187,5,MultiStageAttack
0.987909,0.599744,0.979018,0.687360,36.346500,0.037611,59.504894,4.348458,4.000000,10.350266,4,CarrierDisruption
0.968945,0.647237,0.865228,0.446820,11.024537,0.040811,202.164458,1.650329,2.000000,30.774325,2,MajorityAttack
1.000000,0.742234,1.000000,0.385910,37.812471,0.135392,55.061073,7.992429,4.000000,10.304041,4,CarrierDisruption
1.000000,0.686635,1.000000,0.729312,11.383782,0.012742,160.158671,1.347172,-0.000000,7.902601,0,Normal
0.992799,0.665255,0.928642,0.345761,11.730964,0.000000,202.475760,1.387717,0.000000,10.636402,1,GeometricAttack
1.000000,0.709616,1.000000,0.561298,30.861326,0.089900,56.082029,4.109688,5.000000,6.772922,4,CarrierDisruption
0.970292,0.751896,0.936711,0.492975,13.462474,0.013723,190.316550,1.111996,0.000000,11.480245,0,Normal
0.994396,0.549952,0.899522,0.707097,12.239317,0.000000,186.790623,0.896936,0.000000,12.929523,1,GeometricAttack
0.938329,0.695228,0.815698,0.577735,31.053040,0.000000,70.978549,3.830633,1.000000,32.056502,5,MultiStageAttack
1.000000,0.720113,1.000000,0.333672,12.225120,0.000379,129.801841,2.123494,1.000000,23.147056,3,TrafficAnomaly
0.957008,0.616310,0.840253,0.593370,10.007071,0.057836,195.470231,1.866827,0.000000,15.010836,2,MajorityAttack
1.000000,0.720650,0.994448,0.574661,40.128272,0.046814,66.246205,3.627623,3.000000,9.425536,4,CarrierDisruption
0.987618,0.581473,1.000000,0.707185,10.878337,0.060644,186.752713,1.005935,2.000000,11.455528,0,Normal
1.000000,0.753985,1.000000,0.429963,12.906669,0.000914,205.614255,1.046511,1.000000,9.506473,0,Normal
0.955538,0.626789,0.898640,0.529042,10.716800,0.018855,227.615569,1.608530,0.000000,20.552737,2,MajorityAttack
1.000000,0.675488,1.000000,0.410322,35.267613,0.080512,78.996049,7.182499,2.000000,8.597410,4,CarrierDisruption
0.940945,0.670252,0.867263,0.635394,12.311008,0.039522,181.602689,1.157022,2.000000,17.735485,2,MajorityAttack
0.924795,0.746057,0.818297,0.560634,29.997405,0.076988,64.460761,5.002308,4.000000,20.089656,5,MultiStageAttack
0.939199,0.581600,0.932243,0.691794,13.073384,0.001556,144.006670,1.024139,0.000000,10.048288,0,Normal
1.000000,0.670737,0.970616,0.330431,28.715417,0.100598,68.595902,6.365369,3.000000,6.930367,4,CarrierDisruption
0.926831,0.643672,0.868336,0.646793,11.267285,0.068835,158.031131,1.411862,2.000000,23.028315,2,MajorityAttack
1.000000,0.754176,1.000000,0.403027,12.408869,0.000000,205.688983,1.528000,1.000000,11.013052,0,Normal
1.000000,0.653264,0.957224,0.613049,12.778585,0.000000,125.383684,2.523340,-0.000000,34.317405,3,TrafficAnomaly
0.910427,0.711435,0.873383,0.521691,11.766515,0.001714,193.376031,1.076606,1.000000,18.234300,2,MajorityAttack
0.945247,0.635749,1.000000,0.344820,25.574317,0.032994,76.457380,4.892945,2.000000,10.885874,4,CarrierDisruption
0.989508,0.713538,0.979821,0.316002,12.218021,0.005565,107.350677,1.732542,-0.000000,30.406460,3,TrafficAnomaly
1.000000,0.672226,0.975599,0.281646,31.222771,0.101401,68.928030,5.307354,3.000000,10.082883,4,CarrierDisruption
0.943296,0.634708,0.847962,0.580940,32.375945,0.079488,61.222292,4.617368,4.000000,19.529717,5,MultiStageAttack
0.999367,0.673757,0.956701,0.420093,36.221079,0.020696,58.744880,4.037986,3.000000,8.364970,4,CarrierDisruption
1.000000,0.666062,0.919346,0.751544,9.855581,0.008908,175.044328,1.986034,1.000000,14.789664,1,GeometricAttack
0.958023,0.638049,0.838525,0.635479,11.223249,0.000000,185.356798,1.733213,0.000000,21.464166,2,MajorityAttack
1.000000,0.725968,0.974283,0.365441,11.788102,0.019001,195.778047,1.135762,-0.000000,9.151317,0,Normal
0.958896,0.518282,0.821138,1.402325,11.642444,0.008079,179.790789,0.724002,2.000000,18.128267,2,MajorityAttack
1.000000,0.687274,1.000000,0.679930,28.165171,0.164976,58.508351,3.769856,5.000000,8.537970,4,CarrierDisruption
0.905073,0.680024,0.910505,0.572983,10.371466,0.014703,188.257301,1.789776,0.000000,12.378147,1,GeometricAttack
0.942814,0.729176,0.959790,0.372350,9.012121,0.000000,220.919652,0.619577,0.000000,13.596062,1,GeometricAttack
0.990420,0.716626,0.969326,0.339950,12.232975,0.018908,160.788941,1.596675,1.000000,11.306937,0,Normal
0.960128,0.535769,0.907744,1.066883,23.160342,0.157033,58.046647,3.784446,4.000000,24.672982,5,MultiStageAttack
1.000000,0.689917,0.981631,0.365776,11.930150,0.072361,204.019823,1.073754,1.000000,11.765778,0,Normal
1.000000,0.724906,0.955338,0.552561,10.932716,0.000000,215.814604,1.134566,1.000000,15.447425,0,Normal
0.961951,0.716901,0.849946,0.590824,37.123844,0.040083,67.572990,4.816653,4.000000,27.736205,5,MultiStageAttack
0.942984,0.534570,0.831608,0.877624,8.610018,0.006469,206.426336,1.696850,0.000000,15.353140,2,MajorityAttack
0.973590,0.689648,0.973460,0.505333,29.596638,0.080998,72.523977,4.145247,3.000000,9.942612,4,CarrierDisruption
1.000000,0.650402,1.000000,0.555718,10.408353,0.000000,211.304394,0.514601,0.000000,6.372392,0,Normal
0.983815,0.667831,1.000000,0.269362,12.297319,0.004604,192.793869,1.800377,0.000000,12.870281,0,Normal
0.990110,0.623225,0.987300,0.901493,10.570470,0.061559,189.969991,1.458267,1.000000,10.994930,0,Normal
0.938705,0.683002,1.000000,0.458749,31.958659,0.068556,70.976798,3.625632,4.000000,11.680779,4,CarrierDisruption
0.996714,0.665103,1.000000,0.616576,10.503039,0.019013,133.435143,1.633063,2.000000,37.920260,3,TrafficAnomaly
